NU_INSCRICAO,NU_ANO,CO_MUNICIPIO_RESIDENCIA,NO_MUNICIPIO_RESIDENCIA,CO_UF_RESIDENCIA,SG_UF_RESIDENCIA,NU_IDADE,TP_SEXO,TP_ESTADO_CIVIL,TP_COR_RACA,TP_NACIONALIDADE,CO_MUNICIPIO_NASCIMENTO,NO_MUNICIPIO_NASCIMENTO,CO_UF_NASCIMENTO,SG_UF_NASCIMENTO,TP_ST_CONCLUSAO,TP_ANO_CONCLUIU,TP_ESCOLA,TP_ENSINO,IN_TREINEIRO,CO_ESCOLA,CO_MUNICIPIO_ESC,NO_MUNICIPIO_ESC,CO_UF_ESC,SG_UF_ESC,TP_DEPENDENCIA_ADM_ESC,TP_LOCALIZACAO_ESC,TP_SIT_FUNC_ESC,IN_BAIXA_VISAO,IN_CEGUEIRA,IN_SURDEZ,IN_DEFICIENCIA_AUDITIVA,IN_SURDO_CEGUEIRA,IN_DEFICIENCIA_FISICA,IN_DEFICIENCIA_MENTAL,IN_DEFICIT_ATENCAO,IN_DISLEXIA,IN_DISCALCULIA,IN_AUTISMO,IN_VISAO_MONOCULAR,IN_OUTRA_DEF,IN_GESTANTE,IN_LACTANTE,IN_IDOSO,IN_ESTUDA_CLASSE_HOSPITALAR,IN_SEM_RECURSO,IN_BRAILLE,IN_AMPLIADA_24,IN_AMPLIADA_18,IN_LEDOR,IN_ACESSO,IN_TRANSCRICAO,IN_LIBRAS,IN_TEMPO_ADICIONAL,IN_LEITURA_LABIAL,IN_MESA_CADEIRA_RODAS,IN_MESA_CADEIRA_SEPARADA,IN_APOIO_PERNA,IN_GUIA_INTERPRETE,IN_COMPUTADOR,IN_CADEIRA_ESPECIAL,IN_CADEIRA_CANHOTO,IN_CADEIRA_ACOLCHOADA,IN_PROVA_DEITADO,IN_MOBILIARIO_OBESO,IN_LAMINA_OVERLAY,IN_PROTETOR_AURICULAR,IN_MEDIDOR_GLICOSE,IN_MAQUINA_BRAILE,IN_SOROBAN,IN_MARCA_PASSO,IN_SONDA,IN_MEDICAMENTOS,IN_SALA_INDIVIDUAL,IN_SALA_ESPECIAL,IN_SALA_ACOMPANHANTE,IN_MOBILIARIO_ESPECIFICO,IN_MATERIAL_ESPECIFICO,IN_NOME_SOCIAL,CO_MUNICIPIO_PROVA,NO_MUNICIPIO_PROVA,CO_UF_PROVA,SG_UF_PROVA,TP_PRESENCA_CN,TP_PRESENCA_CH,TP_PRESENCA_LC,TP_PRESENCA_MT,CO_PROVA_CN,CO_PROVA_CH,CO_PROVA_LC,CO_PROVA_MT,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,TX_RESPOSTAS_CN,TX_RESPOSTAS_CH,TX_RESPOSTAS_LC,TX_RESPOSTAS_MT,TP_LINGUA,TX_GABARITO_CN,TX_GABARITO_CH,TX_GABARITO_LC,TX_GABARITO_MT,TP_STATUS_REDACAO,NU_NOTA_COMP1,NU_NOTA_COMP2,NU_NOTA_COMP3,NU_NOTA_COMP4,NU_NOTA_COMP5,NU_NOTA_REDACAO,Q001,Q002,Q003,Q004,Q005,Q006,Q007,Q008,Q009,Q010,Q011,Q012,Q013,Q014,Q015,Q016,Q017,Q018,Q019,Q020,Q021,Q022,Q023,Q024,Q025
190004938285,2019,1502905,Curuçá,15,PA,21,F,1,3,1,1502905.0,Curuçá,15.0,PA,1,5,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1502905,Curuçá,15,PA,1,1,1,1,504.0,510.0,513.0,516.0,483.5,546.4,588.4,447.4,CEEABDABEDBADAABBAAEADDEDDCCBADBCEBECADCBBDEE,AECEAEEBADBBAEACCCEBBAEACABEEECCCABAEEDDDBCCE,99999DEACAAADCDCCAAECADDEAADEEADDEDCDDEEBCECBDBBEC,DDDECBEBDEBCABEEACEBCCADABDCEBEAECACCEEACEBAB,1,BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD,1.0,160.0,120.0,140.0,160.0,120.0,700.0,E,D,B,D,3,C,A,C,D,A,B,B,A,A,A,A,A,A,B,A,A,D,A,B,B
190004069554,2019,4205407,Florianópolis,42,SC,17,F,0,3,1,1302603.0,Manaus,13.0,AM,3,0,1,,1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4205407,Florianópolis,42,SC,1,1,1,1,504.0,509.0,514.0,516.0,574.5,603.8,583.1,491.3,DBCAEEBCEBBDBAEABDDDBBAEDCEBABCCECCCBDADDBBDE,ACACCEDCABCBAEBDBAADBAAECECADCAAAACEAEDBBAEDA,EBBAD99999BACBCCEAEEAADDCDCDDECDDBEEBCACCDCBBCEACE,EEAECDDBEECBBDCCADECECBDADECEAABEDEBCBBAEEAAE,0,BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD,1.0,120.0,160.0,120.0,120.0,100.0,620.0,G,G,E,E,4,P,A,C,D,B,A,B,B,B,B,B,A,B,C,B,B,E,B,D,B
190003927102,2019,2401305,Augusto Severo,24,RN,29,F,1,3,1,2408003.0,Mossoró,24.0,RN,1,10,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2402303,Caraúbas,24,RN,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,B,D,A,A,1,A,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,B,A,A,A
190002066451,2019,2111300,São Luís,21,MA,23,M,2,3,1,2111300.0,São Luís,21.0,MA,1,5,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2111300,São Luís,21,MA,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,H,C,A,B,2,B,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,C,A,A,A
190005621881,2019,2800308,Aracaju,28,SE,20,M,1,3,1,2800308.0,Aracaju,28.0,SE,1,2,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2800308,Aracaju,28,SE,1,1,1,1,504.0,509.0,514.0,516.0,417.4,564.8,534.3,528.9,AACBCECCCADBEDEEBBCEDBAAECBDCEADCBECBADBECECC,DEACEEECABCBADBDABEACEABCCDADCAACDDBEABCCDDCB,EDDAB99999CACBDDBDEBAAADABDEAEDDDDBEBBEACBDEEBBDCB,DBCEBBADCACBECDACECAADDECABBCCECCDBECBBDECBAC,0,BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD,1.0,120.0,120.0,120.0,100.0,120.0,580.0,H,F,F,F,7,C,A,B,E,B,B,B,B,B,A,B,A,A,B,A,A,E,A,B,B
190001600966,2019,3304904,São Gonçalo,33,RJ,43,M,2,2,1,3300704.0,Cabo Frio,33.0,RJ,1,13,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3304904,São Gonçalo,33,RJ,1,1,1,1,506.0,509.0,514.0,517.0,502.8,508.6,524.5,474.9,DBCDCBCADEBBBEDBDCCCBABCDEABCDEABCDEABCEEACDD,DCBBBDBCEADBBDADEABBBEABCCEBACDCACCEBECDCBAAD,99999DBBEABACCABEBCEDBADBEDCDEBEDAEDBCACADCEEADEEC,EAAADBABCDDCBCCEACCDEEBCDEABCDBCDEEDEDCBDCBAE,1,DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA,1.0,120.0,120.0,140.0,120.0,100.0,600.0,B,B,B,B,3,B,A,B,B,A,A,B,A,B,A,A,A,A,B,A,A,C,A,A,B
190002618503,2019,2903201,Barreiras,29,BA,20,M,1,3,1,2903201.0,Barreiras,29.0,BA,1,2,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2903201,Barreiras,29,BA,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,C,E,F,F,3,A,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,C,A,A,A
190003628023,2019,3550308,São Paulo,35,SP,38,F,3,1,1,3548708.0,São Bernardo do Campo,35.0,SP,1,13,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3513801,Diadema,35,SP,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,B,B,B,B,3,D,A,B,B,A,A,B,A,B,A,B,A,A,C,B,A,D,B,B,B
190004319144,2019,1503705,Itupiranga,15,PA,15,F,1,3,1,1503705.0,Itupiranga,15.0,PA,3,0,1,,1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503705,Itupiranga,15,PA,1,1,1,1,505.0,508.0,512.0,518.0,391.4,457.3,473.3,435.8,ABBADAEDEDEACACBEDCBDAEBDABDDACCBAEADABDCCEBA,ACAEBBDABADEBCBBADAEAEEDAADBBBAADCDCBCBCEDDAB,99999ABCABCDBBCCECBCCAABCBADAACBBDDAADACEBBBABEABA,DADCAECCBEADECCBABAABDEAACABDEABCEBBDCBABDEDA,1,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1.0,100.0,120.0,120.0,120.0,140.0,600.0,E,E,B,B,5,C,A,B,D,A,B,B,A,B,A,A,A,A,B,A,A,D,A,A,A
190005356475,2019,3147907,Passos,31,MG,18,M,1,3,1,3147907.0,Passos,31.0,MG,1,1,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3147907,Passos,31,MG,1,1,1,1,504.0,509.0,514.0,516.0,567.0,532.5,510.2,683.0,EBEBEECAEBDDEADECEADADDDDECBBCBACEDCDBCAAACBD,CCAEAEECABAABDBDEDEEBEEACEDBBCACAAEDCEDDBBADE,99999ACCABBBECEDECEBDAADCEAEDEECABDECDDACECACBACCC,BBBEEECADCABABCCCDEABECBCCEAACADEBBBDACDBDDDD,1,BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD,1.0,120.0,140.0,120.0,140.0,120.0,640.0,E,F,F,B,4,G,A,C,D,B,C,B,B,B,B,B,A,A,C,A,A,D,A,B,B
190001760503,2019,5208806,Goianira,52,GO,15,F,1,3,1,5208707.0,Goiânia,52.0,GO,3,0,1,,1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5208806,Goianira,52,GO,1,1,1,1,505.0,508.0,512.0,518.0,459.3,518.1,502.0,546.2,DECABCEABDBCEACDEBDABACDBADDEBBBCEEADDDDCCADC,ABABBC*ECDADACBBCBEABDBBCADBEACBBEEACDEACDDAB,99999DAACBCBCEBEDCACBBBDAEDAEDCAADDCADBEECBECACCEA,EBABAECDBDDEBACDECAACDEBECEBBCABCADBEBDCBEDDB,1,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1.0,120.0,120.0,100.0,120.0,120.0,580.0,E,E,B,B,2,B,A,B,D,A,A,B,A,A,A,A,A,A,B,A,A,C,A,A,B
190004325190,2019,1301209,Coari,13,AM,36,M,1,1,1,1301209.0,Coari,13.0,AM,1,5,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1301209,Coari,13,AM,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,A,C,A,A,5,B,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,C,A,A,A
190001670246,2019,2301604,Assaré,23,CE,17,F,1,1,1,2301604.0,Assaré,23.0,CE,3,0,1,,1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2301604,Assaré,23,CE,1,1,1,1,503.0,509.0,514.0,515.0,436.8,480.4,463.9,427.2,DCDDCBBCCBAEEDCDBBDBDCCDBECEDCADEDEEEECEDEBCA,DCBEAAADEAAACBBACABABEDECECABCDBBEBACEEBCACDB,99999ACBEBBAABABEECCEAAECDEDACBBABCDAACCAECCAEAEEC,ABAEABCCABBCBDAEDDECDAECADACBCDEBDAAECDCCBBEE,1,AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA,1.0,100.0,120.0,80.0,100.0,40.0,440.0,B,D,A,A,2,B,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,B,A,A,B
190005472481,2019,1100338,Nova Mamoré,11,RO,48,M,1,2,1,2933406.0,Wagner,29.0,BA,1,13,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100106,Guajará-Mirim,11,RO,1,1,1,1,503.0,509.0,514.0,515.0,452.0,423.6,496.0,467.6,CACBCDDDDDCCEEABCEDCEDEEBCEABEEAEDDCEADDBBBCD,DCABCBEDDCADAADEEDBCBCAABDAABAEAAAECCDABEBCDD,99999ACDEDBABECDEBABDAADEDEEDEBACBDAEBCBCDEABCDEBB,ECADAECCBBCCAAEACECACEBACAACCDDEEECEAAADDCBDD,1,AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA,1.0,100.0,120.0,120.0,100.0,40.0,480.0,B,B,A,A,4,B,A,B,B,A,A,B,A,B,A,B,A,A,B,B,A,B,B,B,B
190003588462,2019,2211001,Teresina,22,PI,19,F,1,3,1,2211001.0,Teresina,22.0,PI,1,1,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2211001,Teresina,22,PI,1,1,1,1,503.0,508.0,512.0,515.0,482.4,494.3,526.5,627.4,ADEEBCDCDBCAABADCBAABAEEEBCEBDADACCDEEBCBBCDA,AACCDABDCECEECEBEEBCADECCCDEECEABDCDCCBACDCBE,99999DDCABCEACCACEAEAAEBCBDAEDEDEBDAADBEECADCAEEBC,EBCEDECBABCBCDABCECECDEBCADEBCEEEBDEBAECBDBDC,1,AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA,1.0,120.0,120.0,120.0,160.0,80.0,600.0,C,C,C,F,6,C,A,B,C,B,B,B,A,A,A,A,A,A,B,A,A,D,A,A,B
190003799763,2019,3306305,Volta Redonda,33,RJ,32,M,1,3,1,3306305.0,Volta Redonda,33.0,RJ,1,10,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3306305,Volta Redonda,33,RJ,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,C,F,C,D,4,H,A,D,D,B,A,C,C,B,A,B,A,B,C,B,B,E,B,C,B
190001186519,2019,2111300,São Luís,21,MA,28,F,1,1,1,2108603.0,Pinheiro,21.0,MA,1,11,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2111300,São Luís,21,MA,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,A,F,A,D,1,C,A,B,B,A,A,B,B,A,A,A,A,A,B,A,A,B,A,A,A
190001943295,2019,2202117,Campo Alegre do Fidalgo,22,PI,26,M,1,3,1,2210003.0,São João do Piauí,22.0,PI,1,8,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2210003,São João do Piauí,22,PI,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,B,G,A,D,4,D,A,C,D,B,C,B,A,A,A,B,A,A,B,A,A,E,A,B,B
190005606981,2019,2704302,Maceió,27,AL,21,F,2,2,1,2704302.0,Maceió,27.0,AL,1,2,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2704302,Maceió,27,AL,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,B,B,B,B,2,B,A,B,B,A,A,B,A,A,A,A,A,A,B,A,A,B,A,A,B
190002688692,2019,4304606,Canoas,43,RS,27,F,2,1,1,4304606.0,Canoas,43.0,RS,4,0,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4309209,Gravataí,43,RS,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,E,E,C,B,5,A,A,B,B,A,B,B,A,A,A,A,A,A,B,A,A,C,A,B,A
190002760240,2019,2510204,Nova Olinda,25,PB,15,F,1,3,1,2510808.0,Patos,25.0,PB,4,0,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2507002,Itaporanga,25,PB,1,1,1,1,504.0,508.0,512.0,516.0,368.3,397.9,384.8,393.2,BCCDEABACCCBEADEDEAADDEEBBBABCDDBEABCABDAABCA,DCBECABACACCCEDBDABABBBBBCDEACEACEDCBBCBEDBAC,99999AADABADDACCECAEAEDBCCBABAAAABBAAAEBCBBAEDECBC,EBAABEAEAACCCDEEACEDAADCBDABAAEBDDCBBECABCCBC,1,BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD,1.0,120.0,60.0,60.0,120.0,0.0,360.0,C,C,A,A,5,B,A,B,D,A,B,B,A,A,A,A,A,A,C,B,A,E,A,B,B
190001985340,2019,1100122,Ji-Paraná,11,RO,18,F,1,2,1,1100122.0,Ji-Paraná,11.0,RO,2,0,2,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100122,Ji-Paraná,11,RO,1,1,1,1,505.0,509.0,514.0,518.0,387.6,458.7,388.6,423.4,ADDABEDCBEBDAECBBADDEEEAECCDEABACAEAEDAECCAAD,DEECCAACBCBBAEBECAAACDCEDBEBBDCDADBCEACACAABE,99999ABCEAAABEBDDEBDECCDDBEBCBAECDCDBEADCCCADEDDED,ECABCBDBDBEECADCECEADBBABCBBBEACAEAADEEABCEDC,1,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1.0,120.0,160.0,120.0,140.0,0.0,540.0,C,E,B,B,5,C,A,B,D,A,B,B,B,B,B,A,A,A,A,A,A,C,A,B,B
190005759163,2019,3105905,Barroso,31,MG,33,M,1,2,1,3105905.0,Barroso,31.0,MG,1,13,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3105608,Barbacena,31,MG,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,D,D,C,F,3,C,A,B,C,A,A,B,A,B,A,B,A,A,B,B,A,B,B,B,A
190003956734,2019,1501402,Belém,15,PA,18,M,1,1,1,1501402.0,Belém,15.0,PA,2,0,3,1.0,0,15586715.0,1501402.0,Belém,15.0,PA,4.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1501402,Belém,15,PA,1,1,1,1,504.0,507.0,511.0,516.0,585.1,557.4,537.1,432.4,BEECEEABEEBDECDACCAEAECDDEABDBCCCCCBEBACDBBDC,EEEDABAADABCAAAAEBCACACEBDBBAEDEAECDCDBAECCDB,99999CBAADCDBCEDDBDEDAEECABDBBDCADAAEBEAADEDBDCEAE,EBCECCBBCCCCCACAEDBCDCBBCDBACAEBCACCCCBCDE*BB,1,BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB,BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB,BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB,BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD,1.0,160.0,180.0,160.0,160.0,200.0,860.0,F,E,E,B,5,E,A,B,C,B,A,B,A,A,A,A,A,A,C,A,A,E,A,B,B
190001362722,2019,2611101,Petrolina,26,PE,20,F,2,3,1,2611101.0,Petrolina,26.0,PE,1,2,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2611101,Petrolina,26,PE,1,1,1,1,505.0,507.0,511.0,518.0,516.4,539.7,511.4,392.7,BABCDDCCDECCBDEDAECBDCABDCEEDCCDBAECEEDCADAEE,AEBBDBACCBAAADBCEDCDCACCEDDDBDEBAEAEADBEDACEB,99999CEEBDAADBDBDCEDDAAECBDCAEBCADEDBBAADDBBCCAECB,CDBCABCBACEBEDADCBBBADACBEDEBDBECEDACEBDEDBCD,1,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB,BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1.0,140.0,180.0,160.0,140.0,200.0,820.0,E,C,A,A,3,C,A,B,B,A,B,B,A,A,A,A,A,A,A,A,A,C,A,B,B
190004453108,2019,2801306,Capela,28,SE,27,F,1,3,1,2801306.0,Capela,28.0,SE,1,9,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2801306,Capela,28,SE,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,A,A,A,F,7,A,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,B,A,A,A
